t,x,z,theta,xdot,zdot,thetadot,TWR,delta
4.695,49.4999472,234.947072,-0.09689474326,4.639486795,-15.27370738,-0.01940123578,1.010636035,-0.03014947905
4.696,49.50458668,234.9317983,-0.0969141445,4.638230621,-15.27368294,-0.01939525845,1.010661768,-0.03014029654
4.697,49.50922491,234.9165246,-0.09693353976,4.636974315,-15.27365827,-0.01938928278,1.010687494,-0.03013111657
4.698,49.51386189,234.901251,-0.09695292904,4.635717876,-15.27363336,-0.01938330877,1.01071321,-0.03012193912
4.699,49.5184976,234.8859773,-0.09697231235,4.634461304,-15.27360821,-0.01937733644,1.010738919,-0.03011276419
4.7,49.52313207,234.8707037,-0.09699168969,4.633204601,-15.27358282,-0.01937136577,1.010764618,-0.03010359179
4.701,49.52776527,234.8554302,-0.09701106105,4.631947765,-15.2735572,-0.01936539677,1.01079031,-0.03009442192
4.702,49.53239722,234.8401566,-0.09703042645,4.630690796,-15.27353133,-0.01935942943,1.010815992,-0.03008525457
4.703,49.53702791,234.8248831,-0.09704978588,4.629433696,-15.27350524,-0.01935346376,1.010841667,-0.03007608974
4.704,49.54165734,234.8096096,-0.09706913934,4.628176463,-15.2734789,-0.01934749976,1.010867333,-0.03006692743
4.705,49.54628552,234.7943361,-0.09708848684,4.626919098,-15.27345233,-0.01934153741,1.01089299,-0.03005776765
4.706,49.55091244,234.7790626,-0.09710782838,4.625661601,-15.27342552,-0.01933557674,1.010918639,-0.03004861039
4.707,49.5555381,234.7637892,-0.09712716396,4.624403972,-15.27339847,-0.01932961773,1.010944279,-0.03003945565
4.708,49.5601625,234.7485158,-0.09714649357,4.62314621,-15.27337119,-0.01932366038,1.010969911,-0.03003030343
4.709,49.56478565,234.7332424,-0.09716581723,4.621888317,-15.27334367,-0.01931770469,1.010995535,-0.03002115373
4.71,49.56940754,234.7179691,-0.09718513494,4.620630292,-15.27331591,-0.01931175067,1.01102115,-0.03001200655
4.711,49.57402817,234.7026958,-0.09720444669,4.619372135,-15.27328792,-0.01930579831,1.011046756,-0.03000286189
4.712,49.57864754,234.6874225,-0.09722375249,4.618113846,-15.27325969,-0.01929984762,1.011072355,-0.02999371974
4.713,49.58326566,234.6721492,-0.09724305234,4.616855425,-15.27323123,-0.01929389858,1.011097944,-0.02998458012
4.714,49.58788251,234.656876,-0.09726234623,4.615596872,-15.27320253,-0.01928795121,1.011123526,-0.02997544301
4.715,49.59249811,234.6416028,-0.09728163419,4.614338188,-15.27317359,-0.0192820055,1.011149098,-0.02996630842
4.716,49.59711245,234.6263296,-0.09730091619,4.613079372,-15.27314442,-0.01927606145,1.011174663,-0.02995717634
4.717,49.60172552,234.6110565,-0.09732019225,4.611820424,-15.27311501,-0.01927011906,1.011200219,-0.02994804678
4.718,49.60633735,234.5957834,-0.09733946237,4.610561344,-15.27308536,-0.01926417833,1.011225766,-0.02993891974
4.719,49.61094791,234.5805103,-0.09735872655,4.609302133,-15.27305548,-0.01925823926,1.011251305,-0.02992979521
4.72,49.61555721,234.5652372,-0.09737798479,4.60804279,-15.27302536,-0.01925230185,1.011276836,-0.02992067319
4.721,49.62016525,234.5499642,-0.09739723709,4.606783316,-15.27299501,-0.0192463661,1.011302358,-0.02991155369
4.722,49.62477203,234.5346912,-0.09741648346,4.60552371,-15.27296442,-0.01924043201,1.011327872,-0.0299024367
4.723,49.62937756,234.5194182,-0.09743572389,4.604263973,-15.2729336,-0.01923449958,1.011353377,-0.02989332223
4.724,49.63398182,234.5041453,-0.09745495839,4.603004104,-15.27290254,-0.01922856881,1.011378874,-0.02988421026
4.725,49.63858483,234.4888724,-0.09747418696,4.601744104,-15.27287124,-0.01922263969,1.011404363,-0.02987510081
4.726,49.64318657,234.4735995,-0.0974934096,4.600483973,-15.27283971,-0.01921671223,1.011429843,-0.02986599386
4.727,49.64778705,234.4583267,-0.09751262631,4.59922371,-15.27280795,-0.01921078643,1.011455314,-0.02985688943
4.728,49.65238628,234.4430539,-0.0975318371,4.597963316,-15.27277595,-0.01920486228,1.011480778,-0.02984778751
4.729,49.65698424,234.4277811,-0.09755104196,4.596702791,-15.27274371,-0.01919893979,1.011506233,-0.02983868809
4.73,49.66158094,234.4125084,-0.0975702409,4.595442135,-15.27271124,-0.01919301896,1.011531679,-0.02982959119
4.731,49.66617639,234.3972357,-0.09758943392,4.594181347,-15.27267854,-0.01918709978,1.011557117,-0.02982049679
4.732,49.67077057,234.381963,-0.09760862102,4.592920429,-15.2726456,-0.01918118226,1.011582547,-0.0298114049
4.733,49.67536349,234.3666903,-0.0976278022,4.591659379,-15.27261243,-0.01917526639,1.011607968,-0.02980231552
4.734,49.67995515,234.3514177,-0.09764697747,4.590398198,-15.27257902,-0.01916935218,1.011633381,-0.02979322864
4.735,49.68454555,234.3361451,-0.09766614682,4.589136886,-15.27254537,-0.01916343962,1.011658785,-0.02978414427
4.736,49.68913468,234.3208726,-0.09768531026,4.587875444,-15.27251149,-0.01915752871,1.011684181,-0.0297750624
4.737,49.69372256,234.3056001,-0.09770446779,4.58661387,-15.27247738,-0.01915161946,1.011709569,-0.02976598304
4.738,49.69830917,234.2903276,-0.09772361941,4.585352166,-15.27244304,-0.01914571186,1.011734948,-0.02975690618
4.739,49.70289452,234.2750552,-0.09774276512,4.584090331,-15.27240845,-0.01913980592,1.011760319,-0.02974783183
4.74,49.70747861,234.2597828,-0.09776190492,4.582828364,-15.27237364,-0.01913390162,1.011785682,-0.02973875998
4.741,49.71206144,234.2445104,-0.09778103882,4.581566268,-15.27233859,-0.01912799898,1.011811036,-0.02972969063
4.742,49.71664301,234.229238,-0.09780016682,4.58030404,-15.27230331,-0.01912209799,1.011836382,-0.02972062379
4.743,49.72122331,234.2139657,-0.09781928892,4.579041682,-15.27226779,-0.01911619866,1.011861719,-0.02971155944
4.744,49.72580236,234.1986935,-0.09783840512,4.577779193,-15.27223204,-0.01911030097,1.011887048,-0.0297024976
4.745,49.73038013,234.1834212,-0.09785751542,4.576516574,-15.27219605,-0.01910440493,1.011912369,-0.02969343826
4.746,49.73495665,234.168149,-0.09787661983,4.575253824,-15.27215984,-0.01909851055,1.011937681,-0.02968438142
4.747,49.7395319,234.1528769,-0.09789571834,4.573990943,-15.27212338,-0.01909261781,1.011962985,-0.02967532707
4.748,49.7441059,234.1376048,-0.09791481095,4.572727932,-15.2720867,-0.01908672672,1.011988281,-0.02966627523
4.749,49.74867862,234.1223327,-0.09793389768,4.571464791,-15.27204978,-0.01908083729,1.012013568,-0.02965722588
4.75,49.75325009,234.1070606,-0.09795297852,4.570201519,-15.27201263,-0.0190749495,1.012038847,-0.02964817903
4.751,49.75782029,234.0917886,-0.09797205347,4.568938117,-15.27197524,-0.01906906336,1.012064118,-0.02963913468
4.752,49.76238923,234.0765166,-0.09799112253,4.567674584,-15.27193762,-0.01906317887,1.01208938,-0.02963009283
4.753,49.7669569,234.0612447,-0.09801018571,4.566410921,-15.27189977,-0.01905729602,1.012114634,-0.02962105347
4.754,49.77152331,234.0459728,-0.09802924301,4.565147128,-15.27186168,-0.01905141483,1.012139879,-0.0296120166
4.755,49.77608846,234.0307009,-0.09804829442,4.563883205,-15.27182337,-0.01904553528,1.012165116,-0.02960298224
4.756,49.78065234,234.0154291,-0.09806733996,4.562619152,-15.27178481,-0.01903965737,1.012190345,-0.02959395036
4.757,49.78521496,234.0001573,-0.09808637961,4.561354968,-15.27174603,-0.01903378112,1.012215566,-0.02958492098
4.758,49.78977632,233.9848856,-0.0981054134,4.560090654,-15.27170701,-0.01902790651,1.012240778,-0.02957589409
4.759,49.79433641,233.9696139,-0.0981244413,4.558826211,-15.27166777,-0.01902203354,1.012265982,-0.0295668697
4.76,49.79889523,233.9543422,-0.09814346334,4.557561637,-15.27162828,-0.01901616222,1.012291177,-0.0295578478
4.761,49.8034528,233.9390706,-0.0981624795,4.556296933,-15.27158857,-0.01901029255,1.012316365,-0.02954882839
4.762,49.80800909,233.923799,-0.09818148979,4.5550321,-15.27154862,-0.01900442452,1.012341543,-0.02953981147
4.763,49.81256413,233.9085274,-0.09820049421,4.553767136,-15.27150844,-0.01899855813,1.012366714,-0.02953079704
4.764,49.81711789,233.8932559,-0.09821949277,4.552502043,-15.27146803,-0.01899269339,1.012391876,-0.0295217851
4.765,49.82167039,233.8779845,-0.09823848547,4.551236819,-15.27142739,-0.01898683029,1.01241703,-0.02951277565
4.766,49.82622163,233.862713,-0.0982574723,4.549971466,-15.27138651,-0.01898096884,1.012442176,-0.02950376869
4.767,49.8307716,233.8474416,-0.09827645327,4.548705984,-15.2713454,-0.01897510902,1.012467313,-0.02949476422
4.768,49.83532031,233.8321703,-0.09829542837,4.547440371,-15.27130406,-0.01896925085,1.012492442,-0.02948576224
4.769,49.83986775,233.816899,-0.09831439762,4.546174629,-15.27126249,-0.01896339433,1.012517563,-0.02947676274
4.77,49.84441392,233.8016277,-0.09833336102,4.544908758,-15.27122069,-0.01895753944,1.012542675,-0.02946776573
4.771,49.84895883,233.7863565,-0.09835231856,4.543642756,-15.27117865,-0.0189516862,1.012567779,-0.02945877121
4.772,49.85350248,233.7710853,-0.09837127024,4.542376625,-15.27113639,-0.01894583459,1.012592875,-0.02944977917
4.773,49.85804485,233.7558142,-0.09839021608,4.541110365,-15.27109389,-0.01893998463,1.012617963,-0.02944078962
4.774,49.86258596,233.7405431,-0.09840915606,4.539843975,-15.27105116,-0.01893413631,1.012643042,-0.02943180255
4.775,49.86712581,233.7252721,-0.0984280902,4.538577456,-15.2710082,-0.01892828962,1.012668113,-0.02942281797
4.776,49.87166438,233.710001,-0.09844701849,4.537310807,-15.27096501,-0.01892244458,1.012693176,-0.02941383587
4.777,49.87620169,233.6947301,-0.09846594093,4.536044029,-15.27092158,-0.01891660118,1.01271823,-0.02940485625
4.778,49.88073774,233.6794592,-0.09848485754,4.534777122,-15.27087793,-0.01891075941,1.012743276,-0.02939587912
4.779,49.88527252,233.6641883,-0.0985037683,4.533510085,-15.27083404,-0.01890491928,1.012768314,-0.02938690447
